Timestamp,AverageCPUUtilization,AverageCPUPowerConsumedWatts,AverageMemoryPowerConsumedWatts,AverageMemoryUtilization,AveragePowerSupplyInput,AveragePowerSupplyOutput,AverageSystemPowerConsumedWatts,CPUPowerMetric1,CPUPowerMetric2,CPUTemp1,CPUTemp2,InletAirTempEvent,MaxCPUPowerConsumedWatts,MaxMemoryPowerConsumedWatts,MaxSystemPowerConsumedWatts,MinCPUPowerConsumedWatts,MinMemoryPowerConsumedWatts,MinSystemPowerConsumedWatts
01/16/2024 01:24:00 PM,55,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,85.0,69.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 01:25:00 PM,55,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,85.0,69.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 01:26:00 PM,55,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,85.0,69.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 01:27:00 PM,55,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,85.0,69.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 01:28:00 PM,55,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,85.0,69.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 01:29:00 PM,55,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,85.0,69.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 01:30:00 PM,55,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,85.0,69.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 01:31:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:32:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:33:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:34:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:35:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:36:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:37:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:38:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:39:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:40:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:41:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:42:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:43:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:44:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:45:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:46:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:47:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:48:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:49:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:50:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:51:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:52:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:53:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:54:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:55:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:56:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:57:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:58:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 01:59:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 02:00:00 PM,53,341.0,8.0,68.0,543.0,510.0,508.0,180.0,154.0,86.0,70.0,23.0,346.0,8.0,524.0,329.0,8.0,493.0
01/16/2024 02:01:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:02:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:03:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:04:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:05:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:06:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:07:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:08:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:09:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:10:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:11:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:12:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:13:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:14:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:15:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:16:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:17:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:18:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:19:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:20:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:21:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:22:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:23:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:24:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:25:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:26:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:27:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:28:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:29:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:30:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:31:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:32:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:33:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:34:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:35:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:36:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:37:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:38:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:39:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:40:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:41:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:42:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:43:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:44:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:45:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:46:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:47:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:48:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:49:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:50:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:51:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:52:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:53:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:54:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:55:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:56:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:57:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:58:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 02:59:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 03:00:00 PM,57,342.0,8.0,68.0,532.0,501.0,499.0,188.0,162.0,86.0,70.0,23.0,346.0,8.0,512.0,341.0,8.0,488.0
01/16/2024 03:01:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:02:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:03:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:04:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:05:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:06:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:07:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:08:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:09:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:10:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:11:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:12:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:13:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:14:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:15:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:16:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:17:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:18:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:19:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:20:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:21:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:22:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:23:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:24:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:25:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:26:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:27:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:28:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:29:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:30:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:31:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:32:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:33:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:34:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:35:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:36:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:37:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:38:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:39:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:40:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:41:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:42:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:43:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:44:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:45:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:46:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:47:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:48:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:49:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:50:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:51:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:52:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:53:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:54:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:55:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:56:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:57:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:58:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 03:59:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 04:00:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 04:01:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
01/16/2024 04:02:00 PM,66,353.0,8.0,73.0,573.0,539.0,540.0,176.0,171.0,86.0,70.0,23.0,357.0,9.0,548.0,350.0,8.0,532.0
